time_stamp,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b
2024-07-02T13:00:00Z,61,61,,61,61,,1013.011,1013.011,,5.2925,5.462,5.123
2024-07-02T13:30:00Z,60.067,60.067,,61.6,61.6,,1012.954,1012.954,,5.477,5.617,5.337
2024-07-02T14:00:00Z,58.933,58.933,,62,62,,1013.119,1013.119,,5.38,5.771,4.989
2024-07-02T14:30:00Z,57.467,57.467,,62.867,62.867,,1013.181,1013.181,,5.0075,5.362,4.653
2024-07-02T15:00:00Z,56.2,56.2,,63.8,63.8,,1013.175,1013.175,,5.5045,5.707,5.302
2024-07-02T15:30:00Z,55.467,55.467,,64.133,64.133,,1013.315,1013.315,,5.6240000000000006,5.811,5.437
2024-07-02T16:00:00Z,54,54,,65.133,65.133,,1013.447,1013.447,,5.6899999999999995,5.929,5.451
2024-07-02T16:30:00Z,53.133,53.133,,65.8,65.8,,1013.328,1013.328,,5.685499999999999,5.834,5.537
2024-07-02T17:00:00Z,52,52,,66.267,66.267,,1013.512,1013.512,,5.74,5.793,5.687
2024-07-02T17:30:00Z,50.933,50.933,,67.467,67.467,,1013.704,1013.704,,7.495,7.713,7.277
2024-07-02T18:00:00Z,50.267,50.267,,68,68,,1013.711,1013.711,,6.047000000000001,6.237,5.857
2024-07-02T18:30:00Z,49.333,49.333,,68.933,68.933,,1013.659,1013.659,,6.218999999999999,6.201,6.237
2024-07-02T19:00:00Z,48.467,48.467,,69.4,69.4,,1014.009,1014.009,,6.2465,6.304,6.189
2024-07-02T19:30:00Z,48.267,48.267,,70.2,70.2,,1013.9,1013.9,,6.4205,6.536,6.305
2024-07-02T20:00:00Z,46.2,46.2,,71.467,71.467,,1013.487,1013.487,,6.673500000000001,6.729,6.618
2024-07-02T20:30:00Z,44.4,44.4,,73.067,73.067,,1013.276,1013.276,,6.1985,6.134,6.263
2024-07-02T21:00:00Z,42.533,42.533,,74.867,74.867,,1013.233,1013.233,,5.994999999999999,6.087,5.903
2024-07-02T21:30:00Z,42.4,42.4,,74.8,74.8,,1013.021,1013.021,,5.6535,5.613,5.694
2024-07-02T22:00:00Z,41,41,,76.733,76.733,,1012.93,1012.93,,5.3835,5.446,5.321
2024-07-02T22:30:00Z,38.733,38.733,,79.333,79.333,,1012.691,1012.691,,4.6935,4.829,4.558
2024-07-02T23:00:00Z,36.733,36.733,,80.8,80.8,,1012.271,1012.271,,4.65,4.611,4.689
2024-07-02T23:30:00Z,34,34,,83.4,83.4,,1011.976,1011.976,,4.04,3.993,4.087
2024-07-03T00:00:00Z,32.133,32.133,,84.4,84.4,,1011.746,1011.746,,3.7424999999999997,3.643,3.842
2024-07-03T00:30:00Z,29.8,29.8,,87.333,87.333,,1011.785,1011.785,,3.333,3.459,3.207
2024-07-03T01:00:00Z,28.533,28.533,,88,88,,1011.727,1011.727,,3.0605,3.026,3.095
2024-07-03T01:30:00Z,28.267,28.267,,88.8,88.8,,1011.525,1011.525,,3.0335,3.086,2.981
2024-07-03T02:00:00Z,29.8,29.8,,86.133,86.133,,1011.514,1011.514,,3.0475,3.058,3.037
2024-07-03T02:30:00Z,35.2,35.2,,79.867,79.867,,1011.803,1011.803,,3.025,3.151,2.899
2024-07-03T03:00:00Z,39.4,39.4,,75.733,75.733,,1011.884,1011.884,,2.9115,2.939,2.884
2024-07-03T03:30:00Z,42.2,42.2,,73.2,73.2,,1011.72,1011.72,,2.77,2.808,2.732
2024-07-03T04:00:00Z,45,45,,70.6,70.6,,1011.959,1011.959,,3.0220000000000002,3.093,2.951
2024-07-03T04:30:00Z,46.667,46.667,,69.4,69.4,,1012.402,1012.402,,3.5365,3.613,3.46
2024-07-03T05:00:00Z,48.533,48.533,,68.133,68.133,,1012.411,1012.411,,3.6895,3.744,3.635
2024-07-03T05:30:00Z,50,50,,66.867,66.867,,1012.476,1012.476,,2.984,2.976,2.992
2024-07-03T06:00:00Z,51.6,51.6,,65.4,65.4,,1012.79,1012.79,,2.8455,2.927,2.764
2024-07-03T06:30:00Z,53.133,53.133,,64.467,64.467,,1012.931,1012.931,,3.3200000000000003,3.471,3.169
2024-07-03T07:00:00Z,54.333,54.333,,64,64,,1013.487,1013.487,,3.2785,3.432,3.125
2024-07-03T07:30:00Z,55.467,55.467,,63.267,63.267,,1013.593,1013.593,,4.2115,4.454,3.969
2024-07-03T08:00:00Z,57.333,57.333,,62.133,62.133,,1014.003,1014.003,,4.1,4.397,3.803
2024-07-03T08:30:00Z,58.8,58.8,,61,61,,1014.352,1014.352,,4.07,4.309,3.831
2024-07-03T09:00:00Z,59.133,59.133,,60.867,60.867,,1014.25,1014.25,,3.731,3.959,3.503
2024-07-03T09:30:00Z,60,60,,60.467,60.467,,1014.187,1014.187,,3.246,3.459,3.033
2024-07-03T10:00:00Z,60.4,60.4,,60,60,,1014.292,1014.292,,3.307,3.501,3.113
2024-07-03T10:30:00Z,60.933,60.933,,59.867,59.867,,1014.213,1014.213,,3.7545,3.821,3.688
2024-07-03T11:00:00Z,61.2,61.2,,59.633,59.633,,1014.147,1014.147,,3.6025,3.892,3.313
2024-07-03T11:30:00Z,62,62,,59,59,,1014.351,1014.351,,4.2010000000000005,4.349,4.053
2024-07-03T12:00:00Z,62,62,,59,59,,1014.613,1014.613,,4.640499999999999,4.947,4.334
2024-07-03T12:30:00Z,62,62,,59,59,,1014.766,1014.766,,4.659,4.898,4.42
2024-07-03T13:00:00Z,62.667,62.667,,58.8,58.8,,1014.586,1014.586,,4.8185,5.134,4.503
2024-07-03T13:30:00Z,63.067,63.067,,59.8,59.8,,1014.962,1014.962,,3.931,4.059,3.803
2024-07-03T14:00:00Z,62.467,62.467,,60.733,60.733,,1015.031,1015.031,,3.895,4.093,3.697
2024-07-03T14:30:00Z,60.8,60.8,,61.533,61.533,,1015.051,1015.051,,3.9545000000000003,4.179,3.73
2024-07-03T15:00:00Z,59.8,59.8,,62.067,62.067,,1015.288,1015.288,,4.3685,4.57,4.167
2024-07-03T15:30:00Z,58.867,58.867,,62.8,62.8,,1015.306,1015.306,,4.593999999999999,4.859,4.329
2024-07-03T16:00:00Z,56.8,56.8,,64.267,64.267,,1015.191,1015.191,,5.1955,5.433,4.958
2024-07-03T16:30:00Z,54.933,54.933,,65.333,65.333,,1015.281,1015.281,,5.4384999999999994,5.74,5.137
2024-07-03T17:00:00Z,53.533,53.533,,66.6,66.6,,1015.485,1015.485,,5.734500000000001,5.863,5.606
2024-07-03T17:30:00Z,51.867,51.867,,67.933,67.933,,1015.459,1015.459,,5.721,5.931,5.511
2024-07-03T18:00:00Z,50.667,50.667,,68.733,68.733,,1015.323,1015.323,,5.8635,5.902,5.825
2024-07-03T18:30:00Z,49.867,49.867,,69.667,69.667,,1015.215,1015.215,,6.618,6.741,6.495
2024-07-03T19:00:00Z,47.8,47.8,,71.267,71.267,,1014.959,1014.959,,6.7509999999999994,6.835,6.667
2024-07-03T19:30:00Z,46.067,46.067,,72.867,72.867,,1014.731,1014.731,,7.063000000000001,7.271,6.855
2024-07-03T20:00:00Z,44,44,,74.8,74.8,,1014.507,1014.507,,6.9285,6.958,6.899
2024-07-03T20:30:00Z,41,41,,77.4,77.4,,1014.337,1014.337,,6.9005,7.053,6.748
2024-07-03T21:00:00Z,37.267,37.267,,81.133,81.133,,1013.906,1013.906,,7.252,7.537,6.967
2024-07-03T21:30:00Z,34.933,34.933,,82.333,82.333,,1013.641,1013.641,,6.447,6.575,6.319
2024-07-03T22:00:00Z,33.267,33.267,,84.267,84.267,,1013.709,1013.709,,5.6135,5.718,5.509
2024-07-03T22:30:00Z,31.4,31.4,,85.533,85.533,,1013.594,1013.594,,5.7204999999999995,5.887,5.554
2024-07-03T23:00:00Z,29.4,29.4,,87.667,87.667,,1013.292,1013.292,,5.1145,5.115,5.114
2024-07-03T23:30:00Z,27.4,27.4,,88.6,88.6,,1013.127,1013.127,,4.2844999999999995,4.3,4.269
2024-07-04T00:00:00Z,24.867,24.867,,89.133,89.133,,1012.967,1012.967,,3.2889999999999997,3.283,3.295
2024-07-04T00:30:00Z,23.2,23.2,,90.733,90.733,,1012.749,1012.749,,3.0015,2.944,3.059
2024-07-04T01:00:00Z,23.6,23.6,,92.133,92.133,,1012.583,1012.583,,3.4560000000000004,3.607,3.305
2024-07-04T01:30:00Z,23.8,23.8,,92.667,92.667,,1012.369,1012.369,,3.9179999999999997,4.129,3.707
2024-07-04T02:00:00Z,25.067,25.067,,92.467,92.467,,1012.185,1012.185,,4.649,4.773,4.525
2024-07-04T02:30:00Z,27.333,27.333,,90.067,90.067,,1012.091,1012.091,,5.084,5.081,5.087
2024-07-04T03:00:00Z,30.467,30.467,,84.867,84.867,,1012.166,1012.166,,5.198,5.173,5.223
2024-07-04T03:30:00Z,33.133,33.133,,81.733,81.733,,1012.103,1012.103,,5.5555,5.611,5.5
2024-07-04T04:00:00Z,34.933,34.933,,80.067,80.067,,1012.216,1012.216,,6.02,6.046,5.994
2024-07-04T04:30:00Z,37.933,37.933,,78.2,78.2,,1012.593,1012.593,,8.9585,9.121,8.796
2024-07-04T05:00:00Z,40.8,40.8,,76.533,76.533,,1012.589,1012.589,,12.045000000000002,12.287,11.803
2024-07-04T05:30:00Z,43.133,43.133,,74.867,74.867,,1012.641,1012.641,,14.878499999999999,15.275,14.482
2024-07-04T06:00:00Z,44.933,44.933,,73.667,73.667,,1012.721,1012.721,,18.1905,18.49,17.891
2024-07-04T06:30:00Z,45.867,45.867,,72.467,72.467,,1012.857,1012.857,,16.145,16.345,15.945
2024-07-04T07:00:00Z,46.533,46.533,,71.333,71.333,,1013.052,1013.052,,9.190999999999999,9.251,9.131
2024-07-04T07:30:00Z,47.467,47.467,,70.8,70.8,,1013.161,1013.161,,6.9115,6.952,6.871
2024-07-04T08:00:00Z,48.867,48.867,,69.867,69.867,,1013.224,1013.224,,8.6325,8.671,8.594
2024-07-04T08:30:00Z,49.533,49.533,,68.933,68.933,,1013.318,1013.318,,8.638,8.779,8.497
2024-07-04T09:00:00Z,50.933,50.933,,67.8,67.8,,1013.433,1013.433,,10.5535,10.91,10.197
2024-07-04T09:30:00Z,53.333,53.333,,66.4,66.4,,1013.399,1013.399,,10.314499999999999,10.753,9.876
2024-07-04T10:00:00Z,55.067,55.067,,65.067,65.067,,1013.487,1013.487,,10.4075,10.675,10.14
2024-07-04T10:30:00Z,57.933,57.933,,64.8,64.8,,1013.488,1013.488,,10.561499999999999,10.786,10.337
2024-07-04T11:00:00Z,59.067,59.067,,64.133,64.133,,1013.367,1013.367,,10.225999999999999,10.657,9.795
2024-07-04T11:30:00Z,59.267,59.267,,63.6,63.6,,1013.61,1013.61,,11.5215,11.92,11.123
2024-07-04T12:00:00Z,59.867,59.867,,63,63,,1013.821,1013.821,,11.529499999999999,11.894,11.165
2024-07-04T12:30:00Z,60.333,60.333,,62.333,62.333,,1013.952,1013.952,,11.681000000000001,12.195,11.167
2024-07-04T13:00:00Z,61.467,61.467,,62.533,62.533,,1014.009,1014.009,,13.071,12.939,13.203
2024-07-04T13:30:00Z,61.533,61.533,,64.4,64.4,,1014.045,1014.045,,12.3825,12.838,11.927
2024-07-04T14:00:00Z,59,59,,66.2,66.2,,1014.011,1014.011,,9.265,9.744,8.786
2024-07-04T14:30:00Z,56.733,56.733,,67,67,,1014.087,1014.087,,7.6875,7.852,7.523
2024-07-04T15:00:00Z,55.467,55.467,,67.533,67.533,,1014.118,1014.118,,8.186,8.235,8.137
2024-07-04T15:30:00Z,54.267,54.267,,68.733,68.733,,1014.055,1014.055,,9.6855,9.758,9.613
2024-07-04T16:00:00Z,52.133,52.133,,69.8,69.8,,1013.975,1013.975,,6.797000000000001,6.753,6.841
2024-07-04T16:30:00Z,50.333,50.333,,70.667,70.667,,1013.852,1013.852,,6.4975000000000005,6.633,6.362
2024-07-04T17:00:00Z,48.267,48.267,,71.933,71.933,,1013.879,1013.879,,6.191,6.273,6.109
2024-07-04T17:30:00Z,45.539,45.539,,73,73,,1013.869,1013.869,,6.058999999999999,6.06,6.058
2024-07-04T18:00:00Z,42.85,42.85,,74.183,74.183,,1013.528,1013.528,,4.404,4.498,4.31
2024-07-04T18:30:00Z,40.667,40.667,,75.667,75.667,,1013.385,1013.385,,4.444,4.494,4.394
2024-07-04T19:00:00Z,39.133,39.133,,76.867,76.867,,1013.353,1013.353,,4.615,4.591,4.639
2024-07-04T19:30:00Z,38,38,,78.533,78.533,,1013.09,1013.09,,5.093500000000001,5.099,5.088
2024-07-04T20:00:00Z,36.667,36.667,,80.133,80.133,,1012.987,1012.987,,5.073,5.021,5.125
2024-07-04T20:30:00Z,33.933,33.933,,81.933,81.933,,1012.816,1012.816,,4.0495,4.079,4.02
2024-07-04T21:00:00Z,31.4,31.4,,84,84,,1012.384,1012.384,,3.4939999999999998,3.493,3.495
2024-07-04T21:30:00Z,29.6,29.6,,86.133,86.133,,1012.283,1012.283,,3.0795,3.081,3.078
2024-07-04T22:00:00Z,28.133,28.133,,88.4,88.4,,1012.041,1012.041,,3.6375,3.603,3.672
2024-07-04T22:30:00Z,27.067,27.067,,90.333,90.333,,1011.799,1011.799,,4.138,4.131,4.145
2024-07-04T23:00:00Z,26.2,26.2,,91.2,91.2,,1011.631,1011.631,,4.484,4.553,4.415
2024-07-04T23:30:00Z,25.4,25.4,,92.6,92.6,,1011.187,1011.187,,4.4655,4.629,4.302
2024-07-05T00:00:00Z,24.933,24.933,,93.733,93.733,,1011.035,1011.035,,4.4830000000000005,4.665,4.301
2024-07-05T00:30:00Z,23.2,23.2,,93.6,93.6,,1010.851,1010.851,,3.5705,3.611,3.53
2024-07-05T01:00:00Z,21,21,,93.2,93.2,,1010.821,1010.821,,3.0265,3.126,2.927
2024-07-05T01:30:00Z,21.2,21.2,,92.933,92.933,,1010.64,1010.64,,2.8680000000000003,2.898,2.838
2024-07-05T02:00:00Z,20.133,20.133,,92.933,92.933,,1010.562,1010.562,,3.0295,3.047,3.012
2024-07-05T02:30:00Z,19.867,19.867,,92.267,92.267,,1010.551,1010.551,,3.26,3.409,3.111
2024-07-05T03:00:00Z,21.867,21.867,,88.4,88.4,,1010.509,1010.509,,5.145,5.241,5.049
2024-07-05T03:30:00Z,25.4,25.4,,85,85,,1010.478,1010.478,,8.6485,8.765,8.532
2024-07-05T04:00:00Z,28.2,28.2,,82.333,82.333,,1010.464,1010.464,,13.407499999999999,13.722,13.093
2024-07-05T04:30:00Z,30.067,30.067,,80.467,80.467,,1010.693,1010.693,,42.116,42.593,41.639
2024-07-05T05:00:00Z,30.933,30.933,,79.2,79.2,,1010.925,1010.925,,67.162,68.381,65.943
2024-07-05T05:30:00Z,32.6,32.6,,78,78,,1010.945,1010.945,,86.0305,87.515,84.546
2024-07-05T06:00:00Z,35.067,35.067,,76.6,76.6,,1010.978,1010.978,,81.7855,83.213,80.358
2024-07-05T06:30:00Z,37.8,37.8,,74.6,74.6,,1011.015,1011.015,,148.4605,150.766,146.155
2024-07-05T07:00:00Z,40.867,40.867,,72.867,72.867,,1010.929,1010.929,,197.122,200.132,194.112
2024-07-05T07:30:00Z,43.267,43.267,,71.133,71.133,,1011.001,1011.001,,217.305,220.187,214.423
2024-07-05T08:00:00Z,45.667,45.667,,69.533,69.533,,1011.068,1011.068,,308.591,313.009,304.173
2024-07-05T08:30:00Z,47.6,47.6,,68.467,68.467,,1010.995,1010.995,,309.03049999999996,312.947,305.114
2024-07-05T09:00:00Z,49.533,49.533,,67.4,67.4,,1010.681,1010.681,,286.25800000000004,290.983,281.533
2024-07-05T09:30:00Z,51.267,51.267,,66.533,66.533,,1010.882,1010.882,,227.728,232.739,222.717
2024-07-05T10:00:00Z,51.6,51.6,,65.933,65.933,,1011.032,1011.032,,229.245,233.457,225.033
2024-07-05T10:30:00Z,54.467,54.467,,64.933,64.933,,1011.341,1011.341,,237.001,241.747,232.255
2024-07-05T11:00:00Z,54.417,54.417,,64.417,64.417,,1011.307,1011.307,,208.413,212.865,203.961
2024-07-05T11:30:00Z,55.533,55.533,,63.733,63.733,,1011.297,1011.297,,208.5265,211.35,205.703
2024-07-05T12:00:00Z,57.6,57.6,,63,63,,1011.339,1011.339,,164.1575,167.547,160.768
2024-07-05T12:30:00Z,57.933,57.933,,62.867,62.867,,1011.26,1011.26,,140.56599999999997,144.039,137.093
2024-07-05T13:00:00Z,59,59,,63.333,63.333,,1011.419,1011.419,,117.8495,121.062,114.637
2024-07-05T13:30:00Z,58.2,58.2,,65.267,65.267,,1011.586,1011.586,,66.279,67.881,64.677
2024-07-05T14:00:00Z,56.8,56.8,,67.267,67.267,,1011.685,1011.685,,51.22,51.675,50.765
2024-07-05T14:30:00Z,54.8,54.8,,69,69,,1011.724,1011.724,,46.224500000000006,46.932,45.517
2024-07-05T15:00:00Z,52.533,52.533,,70.267,70.267,,1011.651,1011.651,,41.1055,41.608,40.603
2024-07-05T15:30:00Z,49.8,49.8,,71.867,71.867,,1011.802,1011.802,,38.922,39.295,38.549
2024-07-05T16:00:00Z,46.667,46.667,,72.733,72.733,,1011.806,1011.806,,33.4485,33.81,33.087
2024-07-05T16:30:00Z,44.4,44.4,,74.6,74.6,,1011.62,1011.62,,31.875999999999998,32.329,31.423
2024-07-05T17:00:00Z,40.667,40.667,,76.2,76.2,,1011.369,1011.369,,22.9805,23.391,22.57
2024-07-05T17:30:00Z,38.333,38.333,,77.6,77.6,,1011.292,1011.292,,21.6725,22.123,21.222
2024-07-05T18:00:00Z,36.567,36.567,,78.6,78.6,,1011.05,1011.05,,22.558,22.941,22.175
2024-07-05T18:30:00Z,35.133,35.133,,80.2,80.2,,1010.968,1010.968,,22.009500000000003,22.327,21.692
2024-07-05T19:00:00Z,32.867,32.867,,82.133,82.133,,1010.677,1010.677,,19.723,19.956,19.49
2024-07-05T19:30:00Z,29.6,29.6,,84.533,84.533,,1010.735,1010.735,,12.4015,12.55,12.253
2024-07-05T20:00:00Z,28.467,28.467,,86.333,86.333,,1010.525,1010.525,,13.161,13.19,13.132
2024-07-05T20:30:00Z,27.267,27.267,,87.933,87.933,,1010.283,1010.283,,11.802,12.056,11.548
2024-07-05T21:00:00Z,25.533,25.533,,89.533,89.533,,1009.956,1009.956,,9.196000000000002,9.297,9.095
2024-07-05T21:30:00Z,23.467,23.467,,91.333,91.333,,1009.665,1009.665,,5.519,5.479,5.559
2024-07-05T22:00:00Z,21.533,21.533,,92.933,92.933,,1009.443,1009.443,,3.0484999999999998,3.058,3.039
2024-07-05T22:30:00Z,20.467,20.467,,93.467,93.467,,1009.257,1009.257,,2.3125,2.254,2.371
2024-07-05T23:00:00Z,20,20,,94.533,94.533,,1008.922,1008.922,,2.2720000000000002,2.367,2.177
2024-07-05T23:30:00Z,19.133,19.133,,94.867,94.867,,1008.367,1008.367,,1.6275,1.709,1.546
2024-07-06T00:00:00Z,17.933,17.933,,95.2,95.2,,1008.352,1008.352,,0.6615,0.666,0.657
2024-07-06T00:30:00Z,16.333,16.333,,96.733,96.733,,1008.049,1008.049,,0.6174999999999999,0.593,0.642
2024-07-06T01:00:00Z,13.933,13.933,,99,99,,1007.741,1007.741,,0.79,0.837,0.743
2024-07-06T01:30:00Z,13.533,13.533,,100.133,100.133,,1007.557,1007.557,,1.533,1.529,1.537
